"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"434","Spent time at Bahrain’s Shreenathji Temple. This is among the oldest temples in the region and manifests the strong… https://t.co/jiQJtHHuUx",FALSE,33851,NA,2019-08-25 06:16:03,TRUE,NA,"1165508116273741824",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",6150,FALSE,FALSE,NA,NA
"435","Delighted to connect thanks to #MannKiBaat. Here’s today’s episode. https://t.co/fAweeKTHW5",FALSE,16097,NA,2019-08-25 05:29:34,FALSE,NA,"1165496417302925314",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",3363,FALSE,FALSE,NA,NA
"436","#MannKiBaat begins shortly. Do join. https://t.co/NcD020RiMM",FALSE,10982,NA,2019-08-25 04:59:30,FALSE,NA,"1165488851407855616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1628,FALSE,FALSE,NA,NA
"437","Wonderful meeting with HM Hamad bin Isa bin Salman Al Khalifa, King of the Kingdom of Bahrain. His Majesty and I re… https://t.co/qS3zgFTcU1",FALSE,15807,NA,2019-08-24 19:41:05,TRUE,NA,"1165348321285873671",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2427,FALSE,FALSE,NA,NA
"438","<U+0639><U+0642><U+062F><U+062A> <U+0644><U+0642><U+0627><U+0621> <U+0631><U+0627><U+0626><U+0639> <U+0645><U+0639> <U+0635><U+0627><U+062D><U+0628> <U+0627><U+0644><U+062C><U+0644><U+0627><U+0644><U+0629> <U+0627><U+0644><U+0645><U+0644><U+0643> <U+062D><U+0645><U+062F> <U+0628><U+0646> <U+0639><U+064A><U+0633><U+0649> <U+0622><U+0644> <U+0633><U+0644><U+0645><U+0627><U+0646> <U+0645><U+0644><U+0643> <U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0628><U+062D><U+0631><U+064A><U+0646>. <U+0627><U+0633><U+062A><U+0639><U+0631><U+0636><U+062A> <U+0645><U+0639> <U+062C><U+0644><U+0627><U+0644><U+062A><U+0647> <U+0645><U+062C><U+0645><U+0644> <U+0627><U+0644><U+0639><U+0644><U+0627><U+0642><U+0627><U+062A> <U+0627><U+0644><U+0647><U+0646><U+062F><U+064A>… https://t.co/Wh5G3Ulrmh",FALSE,9827,NA,2019-08-24 19:38:28,TRUE,NA,"1165347660531982337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1378,FALSE,FALSE,NA,NA
"439","I humbly accept The King Hamad Order of the Renaissance. This is a recognition of India’s strong friendship with Ba… https://t.co/TGXhB81vRy",FALSE,21682,NA,2019-08-24 19:37:27,TRUE,NA,"1165347405254078464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3393,FALSE,FALSE,NA,NA
"440","<U+0623><U+0642><U+0628><U+0644> <U+0628><U+0643><U+0644> <U+062A><U+0648><U+0627><U+0636><U+0639> <U+0648><U+0633><U+0627><U+0645> <U+0627><U+0644><U+0646><U+0647><U+0636><U+0629> <U+0645><U+0646> <U+0627><U+0644><U+0645><U+0644><U+0643> <U+062D><U+0645><U+062F>.<U+0625><U+0646><U+0647> <U+0628><U+0645><U+062B><U+0627><U+0628><U+0629> <U+062A><U+0642><U+062F><U+064A><U+0631> <U+0644><U+0644><U+0635><U+062F><U+0627><U+0642><U+0629> <U+0627><U+0644><U+0642><U+0648><U+064A><U+0629> <U+0628><U+064A><U+0646> <U+0627><U+0644><U+0647><U+0646><U+062F> <U+0648><U+0627><U+0644><U+0628><U+062D><U+0631><U+064A><U+0646> <U+0627><U+0644><U+062A><U+064A> <U+062A><U+0639><U+0648><U+062F> <U+0628><U+062C><U+0630><U+0648><U+0631><U+0647><U+0627> <U+0644><U+0645><U+0626><U+0627><U+062A>… https://t.co/663cJk1aeJ",FALSE,13816,NA,2019-08-24 19:36:26,TRUE,NA,"1165347152488476672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1683,FALSE,FALSE,NA,NA
"441","My friend Arun Jaitley loved India, loved his party and loved being among people. 

It is upsetting and unbelievabl… https://t.co/BvMdySmGup",FALSE,67903,NA,2019-08-24 17:16:38,TRUE,NA,"1165311968707825664",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",12259,FALSE,FALSE,NA,NA
"442","<U+092E><U+0948><U+0902><U+0928><U+0947> <U+092C><U+0939><U+0930><U+0940><U+0928> <U+092E><U+0947><U+0902> <U+092D><U+093E><U+0930><U+0924><U+0940><U+092F> <U+0938><U+092E><U+0941><U+0926><U+093E><U+092F> <U+0938><U+0947> <U+092A><U+0942><U+091B><U+093E>:

<U+0915><U+094D><U+092F><U+093E> <U+0906><U+092A> <U+092D><U+093E><U+0930><U+0924> <U+092E><U+0947><U+0902> <U+092A><U+0930><U+093F><U+0935><U+0930><U+094D><U+0924><U+0928> <U+0915><U+093E> <U+0905><U+0928><U+0941><U+092D><U+0935> <U+0915><U+0930><U+0924><U+0947> <U+0939><U+0948><U+0902>?

<U+0915><U+094D><U+092F><U+093E> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0915><U+093E><U+0930><U+094D><U+092F> <U+0938><U+0902><U+0938><U+094D><U+0915><U+0943><U+0924><U+093F>… https://t.co/U1bYSUDqPr",FALSE,28775,NA,2019-08-24 17:13:30,TRUE,NA,"1165311181646630920",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",4841,FALSE,FALSE,NA,NA
"443","<U+092C><U+0939><U+0930><U+0940><U+0928> <U+0915><U+0940> <U+0935><U+093F><U+0915><U+093E><U+0938> <U+092F><U+093E><U+0924><U+094D><U+0930><U+093E> <U+092E><U+0947><U+0902> <U+092D><U+093E><U+0930><U+0924><U+0940><U+092F> <U+0938><U+092E><U+0941><U+0926><U+093E><U+092F> <U+0915><U+093E> <U+092C><U+0921><U+093C><U+093E> <U+092F><U+094B><U+0917><U+0926><U+093E><U+0928> <U+0939><U+0948> <U+0914><U+0930> <U+0939><U+092E> <U+0938><U+092C><U+0915><U+094B> <U+0907><U+0938> <U+092C><U+093E><U+0924> <U+0915><U+093E> <U+0917><U+0930><U+094D><U+0935> <U+0939><U+0948><U+0964> https://t.co/kK2lbnJxir",FALSE,12406,NA,2019-08-24 17:13:09,FALSE,NA,"1165311092098248707",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2140,FALSE,FALSE,NA,NA
"444","<U+092D><U+093E><U+0930><U+0924> <U+0914><U+0930> <U+092C><U+0939><U+0930><U+0940><U+0928> <U+0915><U+0947> <U+0938><U+0902><U+092C><U+0902><U+0927> <U+0939><U+091C><U+093E><U+0930><U+094B><U+0902> <U+0938><U+093E><U+0932> <U+092A><U+0941><U+0930><U+093E><U+0928><U+0947> <U+0939><U+0948><U+0902> <U+0914><U+0930> <U+092E><U+0947><U+0930><U+093E> <U+092A><U+094D><U+0930><U+092F><U+093E><U+0938> <U+0939><U+0948> <U+0939><U+091C><U+093E><U+0930><U+094B><U+0902> <U+0938><U+093E><U+0932> <U+092A><U+0941><U+0930><U+093E><U+0928><U+0947> <U+0930><U+093F><U+0936><U+094D><U+0924><U+094B><U+0902> <U+092E><U+0947><U+0902> <U+0914><U+0930> <U+0924><U+093E><U+091C><U+0917><U+0940> <U+090F><U+0935><U+0902> <U+0906><U+0927><U+0941><U+0928><U+093F><U+0915><U+0924><U+093E>… https://t.co/SDq48ROWHD",FALSE,13060,NA,2019-08-24 17:12:52,TRUE,NA,"1165311019910139904",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2145,FALSE,FALSE,NA,NA
"445","That was a rapturous welcome. 

Thank you Bahrain <U+0001F1E7><U+0001F1ED>! https://t.co/P6R2opIFuJ",FALSE,44300,NA,2019-08-24 17:11:58,FALSE,NA,"1165310793572847616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",7726,FALSE,FALSE,NA,NA
"446","Addressing a huge community programme in Bahrain. Watch. https://t.co/w9V3steCGa",FALSE,21305,NA,2019-08-24 15:38:55,FALSE,NA,"1165287377616531458",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",4778,FALSE,FALSE,NA,NA
"447","Honoured to have met HH Prince Khalifa Bin Salman Al Khalifa, Prime Minister of the Kingdom of Bahrain. Our talks w… https://t.co/5HpHNZbnke",FALSE,17616,NA,2019-08-24 14:23:14,TRUE,NA,"1165268331911360512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2830,FALSE,FALSE,NA,NA
"448","<U+062A><U+0634><U+0631><U+0641><U+062A> <U+0628><U+0644><U+0642><U+0627><U+0621> <U+0635><U+0627><U+062D><U+0628> <U+0627><U+0644><U+0633><U+0645><U+0648> <U+0627><U+0644><U+0623><U+0645><U+064A><U+0631> <U+062E><U+0644><U+064A><U+0641><U+0629> <U+0628><U+0646> <U+0633><U+0644><U+0645><U+0627><U+0646> <U+0622><U+0644> <U+062E><U+0644><U+064A><U+0641><U+0629> <U+0631><U+0626><U+064A><U+0633> <U+0648><U+0632><U+0631><U+0627><U+0621> <U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0628><U+062D><U+0631><U+064A><U+0646>.<U+0639><U+0642><U+062F><U+0646><U+0627> <U+0645><U+062D><U+0627><U+062F><U+062B><U+0627><U+062A> <U+0634><U+0627><U+0645><U+0644><U+0629> <U+062A><U+0646><U+0627><U+0648><U+0644><U+062A> <U+0645><U+062C><U+0645><U+0648><U+0639><U+0629> <U+0645><U+0646>… https://t.co/ECBcJNIzY8",FALSE,11816,NA,2019-08-24 14:20:26,TRUE,NA,"1165267625531912192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1672,FALSE,FALSE,NA,NA
"449","Landed in Bahrain. This visit is historical and will improve ties between our nations. I look forward to meeting th… https://t.co/lK5ARcYQWF",FALSE,18953,NA,2019-08-24 12:59:05,TRUE,NA,"1165247153322770432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2804,FALSE,FALSE,NA,NA
"450","<U+0648><U+0635><U+0644><U+062A> <U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0628><U+062D><U+0631><U+064A><U+0646>. <U+0647><U+0630><U+0647> <U+0632><U+064A><U+0627><U+0631><U+0629> <U+062A><U+0627><U+0631><U+064A><U+062E><U+064A><U+0629> <U+0648><U+0633><U+062A><U+0624><U+062F><U+064A> <U+0627><U+0644><U+0649> <U+062A><U+062D><U+0633><U+064A><U+0646> <U+0627><U+0644><U+0639><U+0644><U+0627><U+0642><U+0627><U+062A> <U+0628><U+064A><U+0646> <U+0628><U+0644><U+062F><U+064A><U+0646><U+0627>. <U+0648><U+0623><U+062A><U+0637><U+0644><U+0639> <U+0627><U+0644><U+0649> <U+0627><U+0644><U+0625><U+062C><U+062A><U+0645><U+0627><U+0639> <U+0645><U+0639> <U+0643><U+0628><U+0627><U+0631> <U+0627><U+0644><U+0642><U+0627><U+062F><U+0629> <U+0648><U+0627><U+0644><U+062A>… https://t.co/KjJaxx6RG2",FALSE,14405,NA,2019-08-24 12:58:19,TRUE,NA,"1165246961353728002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1819,FALSE,FALSE,NA,NA
"451","Had an excellent meeting with His Highness Crown Prince @MohamedBinZayed. We spoke about multiple subjects, includi… https://t.co/hrWGBPImED",FALSE,15638,NA,2019-08-24 10:57:13,TRUE,NA,"1165216485683486723",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2654,FALSE,FALSE,NA,NA
"452","<U+0648><U+0643><U+0627><U+0646> <U+0644><U+0642><U+0627><U+0626><U+064A> <U+0645><U+0639> <U+0635><U+0627><U+062D><U+0628> <U+0627><U+0644><U+0633><U+0645><U+0648> <U+0648><U+0644><U+064A> <U+0627><U+0644><U+0639><U+0647><U+062F> MohamedBinZayed@ <U+0645><U+0645><U+062A><U+0627><U+0632><U+0627>. <U+062A><U+062D><U+062F><U+062B><U+0646><U+0627> <U+0639><U+0646> <U+0645><U+0648><U+0627><U+0636><U+064A><U+0639> <U+0645><U+062A><U+0639><U+062F><U+062F><U+0629> <U+0628><U+0645><U+0627> <U+0641><U+064A><U+0647><U+0627> <U+0633><U+0628><U+0644> <U+062A><U+062D><U+0633><U+064A><U+0646> <U+0627><U+0644><U+0639><U+0644><U+0627><U+0642><U+0627><U+062A> <U+0627><U+0644><U+062A>… https://t.co/lkP1RFf8vr",FALSE,14412,NA,2019-08-24 10:53:39,TRUE,NA,"1165215588333039622",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2231,FALSE,FALSE,NA,NA
"453","Humbled to be conferred the ‘Order of Zayed’ a short while ago. More than an individual, this award is for India’s… https://t.co/oI2Ps8b4QH",FALSE,48769,NA,2019-08-24 10:45:22,TRUE,NA,"1165213503197732870",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",8357,FALSE,FALSE,NA,NA
"454","<U+0623><U+0646><U+0627> <U+0623><U+0634><U+0639><U+0631> <U+0628><U+0627><U+0644><U+062A><U+0648><U+0627><U+0636><U+0639> <U+0644><U+0644><U+062D><U+0635><U+0648><U+0644> <U+0639><U+0644><U+0649> ""<U+0648><U+0633><U+0627><U+0645> <U+0632><U+0627><U+064A><U+062F>"" <U+0642><U+0628><U+0644> <U+0642><U+0644><U+064A><U+0644>. <U+0648><U+0647><U+0630><U+0647> <U+0627><U+0644><U+062C><U+0627><U+0626><U+0632><U+0629> <U+0644><U+064A><U+0633><U+062A> <U+0644><U+0641><U+0631><U+062F> <U+0628><U+0644> <U+0647><U+064A> <U+062C><U+0627><U+0626><U+0632><U+0629> <U+0644><U+0631><U+0648><U+062D> <U+0627><U+0644><U+062B><U+0642><U+0627><U+0641><U+0629> <U+0627><U+0644><U+0647><U+0646><U+062F><U+064A><U+0629> <U+0648><U+0623><U+0643><U+0631><U+0633><U+0647><U+0627>… https://t.co/NpHvzn5YzN",FALSE,33293,NA,2019-08-24 10:43:38,TRUE,NA,"1165213067690545152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4568,FALSE,FALSE,NA,NA
"455","With the demise of Arun Jaitley Ji, I have lost a valued friend, whom I have had the honour of knowing for decades.… https://t.co/i8PuqN1VG0",FALSE,78695,NA,2019-08-24 07:48:20,TRUE,NA,"1165168952282165250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",14035,FALSE,FALSE,NA,NA
"456","BJP and Arun Jaitley Ji had an unbreakable bond. As a fiery student leader, he was at forefront of protecting our d… https://t.co/XNqMENHWz2",FALSE,34520,NA,2019-08-24 07:47:59,TRUE,NA,"1165168863715221504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6574,FALSE,FALSE,NA,NA
"457","During his long political career, Arun Jaitley Ji held multiple ministerial responsibilities, which enabled him to… https://t.co/B9OrpoMqxo",FALSE,25460,NA,2019-08-24 07:47:28,TRUE,NA,"1165168734560038912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4838,FALSE,FALSE,NA,NA
"458","Full of life, blessed with wit, a great sense of humour and charisma, Arun Jaitley Ji was admired by people across… https://t.co/oS3CDtqbcP",FALSE,33083,NA,2019-08-24 07:47:07,TRUE,NA,"1165168647284973568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6228,FALSE,FALSE,NA,NA
"459","Arun Jaitley Ji was a political giant, towering intellectual and legal luminary. He was an articulate leader who ma… https://t.co/Dsooh7MAAq",FALSE,67628,NA,2019-08-24 07:44:40,TRUE,NA,"1165168030801940480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",13358,FALSE,FALSE,NA,NA
"460","My interview with @khaleejtimes covers a wide range of subjects including the strong ties between India and UAE, th… https://t.co/cm6bCRDjAA",FALSE,13177,NA,2019-08-24 05:49:30,TRUE,NA,"1165139047553097728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2588,FALSE,FALSE,NA,NA
"461","In this interview with the Emirates News Agency, WAM, I highlight the valuable role UAE can play as India aims towa… https://t.co/0AwOSKOwg0",FALSE,25542,NA,2019-08-24 05:48:44,TRUE,NA,"1165138855240044544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4239,FALSE,FALSE,NA,NA
"462","The measures announced by FM @nsitharaman will facilitate ease of doing business, improve demand, make credit affor… https://t.co/TYtmWiBdib",FALSE,13669,NA,2019-08-24 05:48:09,TRUE,NA,"1165138705331478528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2688,FALSE,FALSE,NA,NA
"463","<U+0938><U+092D><U+0940> <U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+0936><U+094D><U+0930><U+0940><U+0915><U+0943><U+0937><U+094D><U+0923> <U+091C><U+0928><U+094D><U+092E><U+093E><U+0937><U+094D><U+091F><U+092E><U+0940> <U+0915><U+0940> <U+0939><U+093E><U+0930><U+094D><U+0926><U+093F><U+0915> <U+0936><U+0941><U+092D><U+0915><U+093E><U+092E><U+0928><U+093E><U+090F><U+0902><U+0964> <U+091C><U+092F> <U+0936><U+094D><U+0930><U+0940><U+0915><U+0943><U+0937><U+094D><U+0923>!

Janmashtami greetings to everyone! May… https://t.co/o8Ro8VZWil",FALSE,76213,NA,2019-08-24 02:25:12,TRUE,NA,"1165087630545104896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",10705,FALSE,FALSE,NA,NA
"464","Reached Abu Dhabi. 

Looking forward to holding talks with His Highness Crown Prince @MohamedBinZayed and discussin… https://t.co/AQwGwh4woH",FALSE,34839,NA,2019-08-23 17:55:28,TRUE,NA,"1164959351813132289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4959,FALSE,FALSE,NA,NA
"465","<U+0648><U+0635><U+0644><U+062A> <U+0625><U+0644><U+0649> <U+0623><U+0628><U+0648> <U+0638><U+0628><U+064A>.<U+0627><U+062A><U+0637><U+0644><U+0639> <U+0625><U+0644><U+0649> <U+0639><U+0642><U+062F> <U+0645><U+062D><U+0627><U+062F><U+062B><U+0627><U+062A> <U+0645><U+0639> <U+0635><U+0627><U+062D><U+0628> <U+0627><U+0644><U+0633><U+0645><U+0648> <U+0648><U+0644><U+064A> <U+0627><U+0644><U+0639><U+0647><U+062F> <U+0645><U+062D><U+0645><U+062F> <U+0628><U+0646> <U+0632><U+0627><U+064A><U+062F> <U+0648><U+0645><U+0646><U+0627><U+0642><U+0634><U+0629> <U+0643><U+0627><U+0641><U+0629> <U+0627><U+0644><U+0645><U+062C><U+0627><U+0644><U+0627><U+062A> <U+0648> <U+0623><U+0648><U+0627><U+0635><U+0631> <U+0627><U+0644><U+0635><U+062F><U+0627><U+0642><U+0629> <U+0628>… https://t.co/5qM4Cjh9vu",FALSE,30593,NA,2019-08-23 17:54:05,TRUE,NA,"1164959005304905728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3757,FALSE,FALSE,NA,NA
"466","My visit to France has been a successful one. We have discussed numerous issues, that would strengthen relations in… https://t.co/9klrwLePDg",FALSE,27195,NA,2019-08-23 10:05:30,TRUE,NA,"1164841083345543168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3954,FALSE,FALSE,NA,NA
"467","Ma visite en France a été un succès. Nous avons discuté de nombreuses questions qui renforceraient les relations da… https://t.co/pWQI1ZwGrj",FALSE,15605,NA,2019-08-23 10:02:53,TRUE,NA,"1164840424839766016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2390,FALSE,FALSE,NA,NA
"468","The InFra (India-France) alliance is robust. Together we will boost solar infra, social infra, technical infra and… https://t.co/GvlegYdCMl",FALSE,17446,NA,2019-08-23 09:58:36,TRUE,NA,"1164839346970644480",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3375,FALSE,FALSE,NA,NA
"469","<U+0928><U+090F> <U+092D><U+093E><U+0930><U+0924> <U+092E><U+0947><U+0902> <U+0925><U+0915><U+0928><U+0947> <U+0914><U+0930> <U+0930><U+0941><U+0915><U+0928><U+0947> <U+0915><U+093E> <U+0938><U+0935><U+093E><U+0932> <U+0939><U+0940> <U+092A><U+0948><U+0926><U+093E> <U+0928><U+0939><U+0940><U+0902> <U+0939><U+094B><U+0924><U+093E><U+0964> https://t.co/XIePAyQaXS",FALSE,35860,NA,2019-08-23 09:58:02,FALSE,NA,"1164839202191626242",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",6510,FALSE,FALSE,NA,NA
"470","Powered by stellar teamwork, India has fulfilled ambitious goals deemed impossible for decades. 

At the same time,… https://t.co/QWjWWLYxU5",FALSE,11248,NA,2019-08-23 09:57:43,TRUE,NA,"1164839122797617153",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2219,FALSE,FALSE,NA,NA
"471","Together in good times as well as solemn occasions...the spirit of true friendship. 

Here’s why the India-France b… https://t.co/Izzopw6GB0",FALSE,11943,NA,2019-08-23 09:56:36,TRUE,NA,"1164838844367167490",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2272,FALSE,FALSE,NA,NA
"472","Community connect. Watch from Paris. https://t.co/sCqcEtcc0v",FALSE,16737,NA,2019-08-23 08:52:39,FALSE,NA,"1164822749979668481",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",3802,FALSE,FALSE,NA,NA
"473","In a short while from now, will address a community programme at the @UNESCO headquarters in Paris. Do watch it liv… https://t.co/OkNkvmk2az",FALSE,13574,NA,2019-08-23 08:04:10,TRUE,NA,"1164810550250856448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2229,FALSE,FALSE,NA,NA
"474","Met Mr. @EPhilippePM, Prime Minister of the French Republic. Our talks were comprehensive and covered the full rang… https://t.co/ChAHplK1Il",FALSE,15528,NA,2019-08-23 08:02:23,TRUE,NA,"1164810100214624256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2197,FALSE,FALSE,NA,NA
"475","Rencontré M. Édouard Philippe, Premier Ministre de la République Française. Nos entretiens ont été exhaustifs et on… https://t.co/0ozehSU8cH",FALSE,15370,NA,2019-08-23 07:59:38,TRUE,NA,"1164809406439051264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2123,FALSE,FALSE,NA,NA
"476","Greetings to Chhattisgarh CM Shri @bhupeshbaghel Ji on his birthday. Praying for his long life and good health.",FALSE,14991,NA,2019-08-23 07:57:57,FALSE,NA,"1164808983623827457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1527,FALSE,FALSE,NA,NA
"477","The menace of terrorism and radicalisation are affecting both India and France. In this context, we will continue w… https://t.co/BiU1JNHpFa",FALSE,21260,"narendramodi",2019-08-22 20:13:46,TRUE,"1164631763097980931","1164631768395370501","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3191,FALSE,FALSE,NA,NA
"478","India offers great opportunities for French companies. There is scope for immense cooperation in skill development,… https://t.co/D5NPEsL0Bo",FALSE,35434,NA,2019-08-22 20:13:44,TRUE,NA,"1164631763097980931",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4605,FALSE,FALSE,NA,NA
"479","Le soutien de la France dans notre combat contre la terreur à travers les frontières nous est précieux et j'en reme… https://t.co/30C98tUm5S",FALSE,8632,"narendramodi",2019-08-22 20:09:15,TRUE,"1164630632355385344","1164630634578546688","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1272,FALSE,FALSE,NA,NA
"480","Les menaces du terrorisme et de la radicalisation affectent l'Inde comme la France. Dans ce contexte, nous continue… https://t.co/zWh2I0Ga6M",FALSE,9871,"narendramodi",2019-08-22 20:09:15,TRUE,"1164630630493282304","1164630632355385344","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1358,FALSE,FALSE,NA,NA
"481","Les avancées de la coopération franco-indienne dans le domaine de la défense sont pleines de promesses. Nos nations… https://t.co/4f9PHe2hKa",FALSE,2494,"narendramodi",2019-08-22 20:09:14,TRUE,"1164630626257002496","1164630630493282304","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",419,FALSE,FALSE,NA,NA
"482","L'Inde offre de magnifiques opportunités aux entreprises françaises. Une coopération immense est à construire dans… https://t.co/1tMIxoLK6O",FALSE,19674,NA,2019-08-22 20:09:13,TRUE,NA,"1164630626257002496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2369,FALSE,FALSE,NA,NA
"483","I am honoured that President @EmmanuelMacron has hosted me in the historic Château de Chantilly. We had extremely p… https://t.co/KdHCyfWj4u",FALSE,16736,NA,2019-08-22 20:07:13,TRUE,NA,"1164630121405394944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2758,FALSE,FALSE,NA,NA
"484","De solides liens Inde-France aident nos concitoyens et contribuent à un monde meilleur. https://t.co/pv2NkUEMYG",FALSE,20442,"narendramodi",2019-08-22 20:05:20,FALSE,"1164629628629192704","1164629647373586432","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1985,FALSE,FALSE,NA,NA
"485","Je suis honoré que le Président @EmmanuelMacron m'a accueilli dans l'historique Château de Chantilly. Nous avons eu… https://t.co/exTjDQbHtL",FALSE,21677,NA,2019-08-22 20:05:15,TRUE,NA,"1164629628629192704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2353,FALSE,FALSE,NA,NA
"486","Discours à la presse avec le Président @EmmanuelMacron. En direct. https://t.co/Kd5wFpmbJz",FALSE,14574,NA,2019-08-22 19:00:17,FALSE,NA,"1164613279420833792",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",2960,FALSE,FALSE,NA,NA
